Date,AAPL,FB,MSFT,TSLA
2020-10-09,115.73538208007812,264.45001220703125,212.52175903320312,434.0
2020-10-12,123.08695983886719,275.75,218.02659606933594,442.29998779296875
2020-10-13,119.82178497314453,276.1400146484375,219.46434020996094,446.6499938964844
2020-10-14,119.91084289550781,271.82000732421875,217.49481201171875,461.29998779296875
2020-10-15,119.4359130859375,266.7200012207031,216.3131103515625,448.8800048828125
2020-10-16,117.76375579833984,265.92999267578125,216.3131103515625,439.6700134277344
2020-10-19,114.7558364868164,261.3999938964844,210.95599365234375,430.8299865722656
2020-10-20,116.26968383789062,267.55999755859375,211.37942504882812,421.94000244140625
2020-10-21,115.63644409179688,278.7300109863281,211.52716064453125,422.6400146484375
2020-10-22,114.52826690673828,278.1199951171875,211.6157989501953,425.7900085449219
2020-10-23,113.82575988769531,284.7900085449219,212.9353790283203,420.6300048828125
2020-10-26,113.83564758300781,277.1099853515625,206.87908935546875,420.2799987792969
2020-10-27,115.36929321289062,283.2900085449219,210.00076293945312,424.67999267578125
2020-10-28,110.02628326416016,267.6700134277344,199.591796875,406.0199890136719
2020-10-29,114.10279846191406,280.8299865722656,201.60073852539062,410.8299865722656
2020-10-30,107.71099090576172,263.1099853515625,199.38502502441406,388.0400085449219
2020-11-02,107.62194061279297,261.3599853515625,199.2471466064453,400.510009765625
2020-11-03,109.27432250976562,265.29998779296875,203.28468322753906,423.8999938964844
2020-11-04,113.73670196533203,287.3800048828125,213.09295654296875,420.9800109863281
2020-11-05,117.77363586425781,294.67999267578125,219.8877716064453,438.0899963378906
2020-11-06,117.63983917236328,293.4100036621094,220.31124877929688,429.95001220703125
2020-11-09,115.29080963134766,278.7699890136719,215.0624542236328,421.260009765625
2020-11-10,114.94390869140625,272.42999267578125,207.79489135742188,410.3599853515625
2020-11-11,118.4327621459961,276.4800109863281,213.25047302246094,417.1300048828125
2020-11-12,118.15522766113281,275.0799865722656,212.15740966796875,411.760009765625
2020-11-13,118.20480346679688,276.95001220703125,213.21109008789062,408.5
2020-11-16,119.23560333251953,278.9599914550781,213.92013549804688,408.0899963378906
2020-11-17,118.33364868164062,275.0,211.1923370361328,441.6099853515625
2020-11-18,116.98567962646484,271.9700012207031,208.4080352783203,486.6400146484375
2020-11-19,117.59027862548828,272.94000244140625,209.73106384277344,499.2699890136719
2020-11-20,116.30178833007812,269.70001220703125,207.7267608642578,489.6099853515625
2020-11-23,112.84265899658203,268.42999267578125,207.45030212402344,521.8499755859375
2020-11-24,114.15098571777344,276.9200134277344,211.15286254882812,555.3800048828125
2020-11-25,115.00337219238281,275.5899963378906,211.1627197265625,574.0
2020-11-27,115.55841827392578,277.80999755859375,212.5054931640625,585.760009765625
2020-11-30,117.99665832519531,276.9700012207031,211.36019897460938,567.5999755859375
2020-12-01,121.63418579101562,286.54998779296875,213.4730987548828,584.760009765625
2020-12-02,121.99099731445312,287.5199890136719,212.64373779296875,568.8200073242188
2020-12-03,121.85223388671875,281.8500061035156,211.52804565429688,593.3800048828125
2020-12-04,121.16835021972656,279.70001220703125,211.64651489257812,599.0399780273438
